module,type,name,res_id,src,value,comments
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_dependency__name,Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_dependency__state,Status,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_dependency__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_dependency__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__exclusion_id,Exclusion Module,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__module_id,Module,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__name,Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__state,Status,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__company_id,Company,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__fields_id,Field,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__name,Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__res_id,Resource,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_property__res_id,"If not set, acts as a default value for new resources",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__type,Type,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__value_binary,Value Binary,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__value_datetime,Value Datetime,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__value_float,Value Float,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__value_integer,Value Integer,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__value_reference,Value Reference,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__value_text,Value Text,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_property__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_qweb_field_barcode____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_qweb_field_barcode__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_qweb_field_barcode__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_contact____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_contact__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_contact__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_date____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_date__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_date__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_datetime____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_datetime__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_datetime__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_duration____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_duration__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_duration__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_float____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_float__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_float__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_qweb_field_float_time____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_qweb_field_float_time__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_qweb_field_float_time__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_html____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_html__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_html__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_ir_qweb_field_image____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_ir_qweb_field_image__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_ir_qweb_field_image__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web.field_ir_qweb_field_image_url____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web.field_ir_qweb_field_image_url__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web.field_ir_qweb_field_image_url__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_integer____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_integer__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_integer__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_qweb_field_many2many____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_qweb_field_many2many__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_qweb_field_many2many__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_many2one____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_many2one__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_many2one__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_monetary____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_monetary__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_monetary__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_qweb____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_qweb__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_qweb__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_relative____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_relative__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_relative__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_selection____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_selection__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_selection__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_text____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_text__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_qweb_field_text__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__active,Active,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_rule__active,"If you uncheck the active field, it will disable the record rule without deleting it (if you delete a native record rule, it may be re-created when you reload the module).",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__domain_force,Domain,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__global,Global,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_rule__global,If no group is specified the rule is global and applied to everyone,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__groups,Groups,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__model_id,Model,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__name,Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__perm_create,Apply for Create,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__perm_read,Apply for Read,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__perm_unlink,Apply for Delete,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__perm_write,Apply for Write,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_rule__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__active,Active,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__code,Sequence Code,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__company_id,Company,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__date_range_ids,Subsequences,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__implementation,Implementation,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_sequence__implementation,"While assigning a sequence number to a record, the 'no gap' sequence implementation ensures that each previous sequence number has been assigned already. While this sequence implementation will not skip any sequence number upon assignment, there can still be gaps in the sequence if records are deleted. The 'no gap' implementation is slower than the standard one.",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__name,Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__number_increment,Step,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_sequence__number_increment,The next number of the sequence will be incremented by this number,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__number_next,Next Number,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_sequence__number_next,Next number of this sequence,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__number_next_actual,Actual Next Number,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_sequence__number_next_actual,Next number that will be used. This number can be incremented frequently so the displayed value might already be obsolete,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__padding,Sequence Size,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_sequence__padding,Odoo will automatically adds some '0' on the left of the 'Next Number' to get the required padding size.,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__prefix,Prefix,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_sequence__prefix,Prefix value of the record for the sequence,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__suffix,Suffix,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_sequence__suffix,Suffix value of the record for the sequence,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__use_date_range,Use subsequences per date_range,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__date_from,From,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__date_to,To,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__number_next,Next Number,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_sequence_date_range__number_next,Next number of this sequence,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__number_next_actual,Actual Next Number,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_sequence_date_range__number_next_actual,Next number that will be used. This number can be incremented frequently so the displayed value might already be obsolete,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__sequence_id,Main Sequence,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__col1,Field,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__evaluation_type,Evaluation Type,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__resource_ref,Record,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__server_id,Related Server Action,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__value,Value,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_server_object_lines__value,"Expression containing a value specification. 
When Formula type is selected, this field may be a Python expression  that can use the same values as for the code field on the server action.
If Value type is selected, the value will be used directly without evaluation.",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_translation____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_translation__comments,Translation comments,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_translation__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_translation__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_translation__lang,Language,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_translation__module,Module,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_translation__module,Module this term belongs to,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_translation__name,Translated field,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_translation__res_id,Record ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_translation__src,Internal Source,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_translation__state,Status,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_translation__state,Automatically set to let administators find new terms that might need to be translated,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_translation__type,Type,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_translation__value,Translation Value,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__action,Action,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__active,Active,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__child_id,Child IDs,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__complete_name,Full Path,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__groups_id,Groups,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_menu__groups_id,"If you have groups, the visibility of this menu will be based on these groups. If this field is empty, Odoo will compute visibility based on the related object's read access.",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__name,Menu,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__parent_id,Parent Menu,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__parent_path,Parent Path,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__sequence,Sequence,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__web_icon,Web Icon File,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__web_icon_data,Web Icon Image,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_menu__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_ui_view____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__active,Active,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_view__active,"If this view is inherited,
* if True, the view always extends its parent
* if False, the view currently does not extend its parent but can be enabled
         ",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__arch,View Architecture,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_view__arch,"This field should be used when accessing view arch. It will use translation.
                               Note that it will read `arch_db` or `arch_fs` if in dev-xml mode.",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__arch_base,Base View Architecture,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_view__arch_base,This field is the same as `arch` field without translations,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__arch_db,Arch Blob,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_view__arch_db,This field stores the view arch.,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__arch_fs,Arch Filename,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_view__arch_fs,"File from where the view originates.
                                                          Useful to (hard) reset broken views or to read arch from file in dev-xml mode.",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__arch_prev,Previous View Architecture,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_view__arch_prev,"This field will save the current `arch_db` before writing on it.
                                                                         Useful to (soft) reset a broken view.",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__arch_updated,Modified Architecture,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_ui_view__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__field_parent,Child Field,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__groups_id,Groups,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_view__groups_id,"If this field is empty, the view applies to all users. Otherwise, the view applies to the users of those groups only.",,
web_unsplash,model,"ir.model.fields,field_description",web_editor.field_ir_ui_view__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__inherit_children_ids,Views which inherit from this one,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__inherit_id,Inherited View,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__key,Key,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__mode,View inheritance mode,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_view__mode,"Only applies if this view inherits from an other one (inherit_id is not False/Null).

* if extension (default), if this view is requested the closest primary view
is looked up (via inherit_id), then all views inheriting from it with this
view's model are applied
* if primary, the closest primary view is fully resolved (even if it uses a
different model than this one), then this view's inheritance specs
(<xpath/>) are applied, and the result is used as if it were this view's
actual arch.
",,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__model,Model,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__model_data_id,Model Data,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__name,View Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__priority,Sequence,,
web_unsplash,model,"ir.model.fields,field_description",mail.field_ir_ui_view__type,View Type,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view__xml_id,External ID,,
web_unsplash,model,"ir.model.fields,help",base.field_ir_ui_view__xml_id,ID of the view defined in xml file,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__arch,View Architecture,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__ref_id,Original View,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__user_id,User,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_base_report_irmodulereference____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_base_report_irmodulereference__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_base_report_irmodulereference__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__image,Preview image src,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__name,Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__pdf,Preview pdf src,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__sequence,Sequence,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__view_id,Document Template,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_layout__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__default,Default paper format ?,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__dpi,Output DPI,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__format,Paper size,,
web_unsplash,model,"ir.model.fields,help",base.field_report_paperformat__format,Select Proper Paper size,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__header_line,Display a header line,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__header_spacing,Header spacing,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__margin_bottom,Bottom Margin (mm),,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__margin_left,Left Margin (mm),,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__margin_right,Right Margin (mm),,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__margin_top,Top Margin (mm),,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__name,Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__orientation,Orientation,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__page_height,Page height (mm),,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__page_width,Page width (mm),,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__print_page_height,Print page height (mm),,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__print_page_width,Print page width (mm),,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__report_ids,Associated reports,,
web_unsplash,model,"ir.model.fields,help",base.field_report_paperformat__report_ids,Explicitly associated reports,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_report_paperformat__write_uid,Last Updated by,,
